player_id,player_name,primary_position,team_name,competition_name,cluster,pca_x,pca_y,tsne_x,tsne_y
11339,Paweł Wszołek,Right Wing,Sampdoria,Serie A,4,-0.15171602151528896,-1.2951904645116181,2.7126389,-16.64074
16586,Fernando Lucas Martins,Center Defensive Midfield,Sampdoria,Serie A,7,2.5959646787788953,2.3636372276138893,21.356789,53.70208
19850,Antonio Cassano,Center Forward,Sampdoria,Serie A,7,-0.1270183031306985,0.2482966850575754,39.848843,-32.061256
36364,Dávid Ivan,Right Center Midfield,Sampdoria,Serie A,1,1.4944906102712034,1.2835080231966507,29.029314,18.151415
40321,Andrea Coda,Left Center Back,Sampdoria,Serie A,2,-0.9667786783023505,2.405791126503821,-42.007496,16.185982
40394,Djamel Eddine Mesbah,0,Sampdoria,Serie A,2,-1.7843445719237485,1.441245940314831,-36.770195,10.860876
40429,Angelo Palombo,0,Sampdoria,Serie A,2,-1.5232399751752963,2.0308195237018714,-25.988436,35.960068
387417,Mattia Cassani,Right Back,Sampdoria,Serie A,2,-0.26513438125308053,2.1812111544403963,-1.061388,37.639355
3949,Manolo Gabbiadini,Right Center Forward,Napoli,Serie A,3,-0.6196072379232133,-5.49469985068936,9.674349,-65.61918
7027,Christian Maggio,Right Back,Napoli,Serie A,7,1.7557110188529883,2.674467730757979,30.768888,39.022213
7031,Elseid Hysaj,Left Back,Napoli,Serie A,7,1.458009635781347,2.721165944456766,9.782092,49.531654
7035,Allan Marques Loureiro,0,Napoli,Serie A,7,4.018107855363338,1.4644327943590383,38.858288,42.0322
8194,Mirko Valdifiori,Center Defensive Midfield,Napoli,Serie A,7,2.9316597676406184,4.760840850513682,13.323358,66.822136
10736,Vlad Iulian Chiricheș,Left Center Back,Napoli,Serie A,7,0.018981480802552606,2.5887365223199104,-1.2916495,59.61984
16495,Omar El Kaddouri,Center Attacking Midfield,Napoli,Serie A,3,6.280840780417466,-2.0259521833301872,42.25081,-39.754154
30767,Gabriel Vasconelos Ferreira,0,Napoli,Serie A,0,-4.3918566497900065,0.8384872768411068,-65.62401,5.9266424
6963,Lorenzo Pellegrini,0,Sassuolo,Serie A,4,0.9541007066085441,-0.6998747281170492,31.2563,-26.860767
7109,Matteo Politano,Right Wing,Sassuolo,Serie A,4,1.42312279031482,-3.31148871598433,25.612923,-48.29617
