player_id,player_name,primary_position,team_name,competition_name,goals_per90_scaled,assists_per90_scaled,shots_per90_scaled,shots_on_target_per90_scaled,xg_per90_scaled,passes_attempted_per90_scaled,passes_completed_per90_scaled,progressive_passes_per90_scaled,dribbles_attempted_per90_scaled,dribbles_completed_per90_scaled,carries_per90_scaled,tackles_per90_scaled,tackles_won_per90_scaled,interceptions_per90_scaled,pressures_per90_scaled,aerial_duels_per90_scaled,aerial_duels_won_per90_scaled,duels_per90_scaled,duels_won_per90_scaled,pass_accuracy_scaled,dribble_success_rate_scaled,tackle_success_rate_scaled,aerial_success_rate_scaled,duel_success_rate_scaled
9533,Leandro Bacuna,Right Back,Aston Villa,Premier League,-0.2816,-0.2502,0.1353,-0.0742,-0.2823,0.8177,0.604,0.5814,0.282,0.268,0.6457,0.2692,-0.0791,0.0466,0.0151,-0.2304,0.0,0.0037,-0.0791,-0.078,0.2697,-0.147,0.0,-0.0302
11117,Scott Sinclair,0,Aston Villa,Premier League,0.0645,-0.4748,-0.0721,0.1595,0.4814,-1.2818,-1.0509,-1.1955,1.2731,1.0976,-0.3022,-0.6551,-0.4512,-0.7088,-0.4486,0.0953,0.0,-0.3669,-0.4512,0.3984,0.192,0.0878,0.0,-0.2941
12608,Bradley Guzan,0,Aston Villa,Premier League,-0.4794,-0.4748,-0.938,-0.7168,-0.6641,-0.6189,-0.8653,-0.5427,-0.9506,-0.8806,-1.3303,-1.3707,-0.9267,-1.1531,-1.817,-1.0054,0.0,-1.6943,-0.9267,-1.5496,-1.3986,-1.0382,0.0,-0.9172
18672,Mark Bunn,Goalkeeper,Aston Villa,Premier League,-0.4794,-0.4748,-0.938,-0.7168,-0.6641,-0.8176,-1.1437,-0.8679,-0.9506,-0.8806,-1.693,-1.3707,-0.9267,-1.042,-1.8016,-1.0054,0.0,-1.6943,-0.9267,-2.3541,-1.3986,-1.0382,0.0,-0.9172
19362,Rudy Gestede,0,Aston Villa,Premier League,0.8556,-0.1941,2.1376,1.6006,1.1178,-0.4771,-0.814,-1.0751,-0.2644,-0.1361,-1.1191,-0.9682,-0.5959,-0.9754,-0.6032,3.9964,0.0,2.423,-0.5959,-1.7507,0.5448,0.3993,0.0,-0.7706
20285,Joleon Lescott,Left Center Back,Aston Villa,Premier League,-0.1827,-0.4748,-0.6223,-0.4052,-0.3459,-0.393,-0.2572,-0.1244,-0.7473,-0.5722,-0.7125,-0.3196,0.0036,0.1244,-0.7708,-0.048,0.0,-0.2517,0.0036,0.5043,1.2922,0.4855,0.0,0.2263
20951,Jordan Lyden,0,Aston Villa,Premier League,-0.4794,-0.4748,-0.3968,-0.7168,-0.3459,0.2375,0.4008,0.2498,-0.5694,-0.2425,0.5904,0.4034,-0.9267,1.4908,0.5144,-0.6146,0.0,-0.2016,-0.9267,0.8748,1.5912,-1.0382,0.0,-0.9172
24380,Tetchi Jores Charlemagne Ulrich Okore,Right Center Back,Aston Villa,Premier League,-0.4794,-0.4748,-0.938,-0.7168,-0.6641,-0.707,-0.4463,-0.1814,-0.7409,-0.6147,-0.7027,0.9252,0.6237,0.4243,-0.5176,0.1864,0.0,0.7701,0.6237,0.9595,0.8437,0.1262,0.0,0.2043
28247,Libor Kozák,Center Forward,Aston Villa,Premier League,-0.4794,-0.4748,0.9471,0.6464,0.7996,-0.9215,-0.9982,-1.2654,-0.2898,-0.5084,-0.7163,-0.5954,-0.9267,-0.7643,-0.3345,4.4393,0.0,3.0141,-0.9267,-1.1367,-0.403,-1.0382,0.0,-0.9172
42700,Micah Richards,0,Aston Villa,Premier League,-0.2816,-0.2502,-0.3788,-0.4637,-0.155,-0.3242,-0.1356,-0.0987,-0.112,0.151,-0.4634,0.0382,0.355,0.2133,-0.7898,-0.1197,0.0,-0.0614,0.355,0.7795,0.7929,0.5239,0.0,0.4682
42701,Kieran Richardson,0,Aston Villa,Premier League,-0.4794,0.929,-0.1533,-0.23,-0.5368,0.2514,0.1266,0.2281,-0.0039,0.1723,-0.2371,0.3885,0.8718,0.0911,0.0519,0.0497,0.0,0.2993,0.8718,-0.1204,0.5956,0.7251,0.0,0.6881
9641,Fraizer Campbell,0,Crystal Palace,Premier League,-0.4794,-0.4748,-0.036,-0.23,0.2905,-1.2322,-1.1964,-1.3457,0.3201,-0.3488,-0.9169,-0.8116,-0.9267,-0.0422,0.6999,2.5766,0.0,1.4363,-0.9267,-0.9673,-0.6511,-1.0382,0.0,-0.9172
15892,Jordon Mutch,0,Crystal Palace,Premier League,-0.4794,1.4344,0.6855,-0.2884,0.1632,0.0494,-0.0829,-0.281,0.193,0.5552,0.1324,0.6345,0.7064,0.2244,0.9377,1.2611,0.0,1.4012,0.7064,-0.2897,0.8437,0.3609,0.0,0.0138
3651,Matt Targett,Left Wing Back,Southampton,Premier League,-0.4794,-0.0256,-0.7125,-0.561,-0.6005,0.4918,0.3439,0.3269,-0.6838,-0.6147,-0.0592,-0.3047,-0.4099,0.4355,-0.5925,-0.289,0.0,-0.427,-0.4099,-0.0568,0.3953,-0.1949,0.0,-0.1842
3966,Charlie Austin,Right Center Forward,Southampton,Premier League,1.6468,-0.4748,2.1647,0.958,0.9905,-1.0381,-1.1092,-1.0462,-0.4042,0.0341,-0.8647,-0.0886,-0.9267,-0.1978,0.2219,4.6021,0.0,3.4799,-0.9267,-1.3061,1.5912,-1.0382,0.0,-0.9172
3970,Fraser Forster,Goalkeeper,Southampton,Premier League,-0.4794,-0.4748,-0.938,-0.7168,-0.6641,-0.8136,-1.0382,-0.7459,-0.9125,-0.8168,-1.4954,-1.3707,-0.9267,-1.1531,-1.8182,-1.0054,0.0,-1.6943,-0.9267,-1.7825,1.5912,-1.0382,0.0,-0.9172
16181,Jordy Clasie,Right Defensive Midfield,Southampton,Premier League,-0.4794,-0.1379,-0.2074,-0.6,-0.4732,0.5859,0.5927,0.6296,-0.544,-0.5084,0.0983,0.4482,0.7478,0.7243,1.1707,0.1343,0.0,0.4044,0.7478,0.4831,0.2308,0.5574,0.0,0.5049
3270,Danny Simpson,Right Back,Leicester City,Premier League,-0.4794,-0.4748,-0.7215,-0.5805,-0.4732,0.103,-0.0421,-0.1726,-0.5821,-0.519,-0.7723,-0.1035,-0.3685,1.1464,-0.4391,0.4795,0.0,0.2993,-0.3685,-0.3003,0.3594,-0.2715,0.0,-0.4187
3307,Marc Albrighton,Left Midfield,Leicester City,Premier League,-0.1333,1.7152,0.2977,0.179,-0.155,0.0136,-0.5426,-0.6278,1.1206,1.2359,0.227,0.3512,0.417,-0.32,0.537,-0.2173,0.0,0.0688,0.417,-1.9307,0.4252,0.313,0.0,0.4389
3312,Demarai Gray,Right Midfield,Leicester City,Premier League,-0.4794,2.1644,0.5592,0.6659,-0.2823,-0.3626,-0.4161,-0.66,1.3048,1.3848,0.3376,-0.4911,-0.9267,1.2131,0.2303,-0.3867,0.0,-0.6274,-0.9267,-0.3215,0.3953,-1.0382,0.0,-0.9172
3631,Nathan Dyer,Right Midfield,Leicester City,Premier League,1.3995,1.659,0.7937,0.7827,0.8633,-0.3149,-0.253,-0.7218,2.7089,1.9804,0.8728,-0.2227,-0.9267,-1.1531,0.5964,-0.0024,0.0,-0.1566,-0.9267,0.229,-0.0024,-1.0382,0.0,-0.9172
3662,Danny Drinkwater,Right Defensive Midfield,Leicester City,Premier League,-0.1827,0.7044,0.1804,-0.0742,-0.3459,1.3806,1.1882,0.9612,-0.0865,0.0021,0.947,1.037,0.9131,0.0689,0.9175,-0.022,0.0,0.6799,0.9131,0.229,0.4222,0.2795,0.0,0.4609
3665,Andrew Philip King,0,Leicester City,Premier League,0.3612,0.0306,0.5232,-0.0547,0.4814,0.1467,0.1667,-0.0377,-0.4106,-0.4233,-0.3771,-0.1631,0.1276,-0.2977,0.0888,1.3262,0.0,0.9053,0.1276,0.3243,0.0963,0.4759,0.0,-0.1988
3709,Daniel Amartey,0,Leicester City,Premier League,-0.4794,-0.4748,-0.7305,-0.2689,-0.0914,0.7124,0.9506,0.9732,-0.5122,-0.3914,0.5859,0.0084,-0.9267,0.1244,-0.7553,0.1995,0.0,0.154,-0.9267,1.2242,0.5956,-1.0382,0.0,-0.9172
3812,Christian Fuchs,Left Back,Leicester City,Premier League,-0.4794,0.4798,-0.3697,-0.191,-0.4732,1.0561,0.5892,0.5597,-0.5948,-0.4871,-0.34,1.1265,1.2025,1.5353,0.1363,-0.0741,0.0,0.7,1.2025,-0.6497,0.5358,0.4328,0.0,0.6588
3813,Wes Morgan,Right Center Back,Leicester City,Premier League,-0.2322,-0.4748,-0.4419,-0.4052,-0.155,-1.1262,-0.9532,-0.884,-0.7663,-0.6254,-1.3023,-0.3345,-0.1618,0.1911,-0.9717,0.2125,0.0,-0.0614,-0.1618,0.1549,1.047,0.2268,0.0,-0.0889
3814,Riyad Mahrez,Right Midfield,Leicester City,Premier League,1.8445,1.0975,1.2537,1.4838,1.4997,-0.3109,-0.3873,-0.5676,2.9249,2.7568,0.5253,-0.178,-0.0791,-0.0756,0.1601,0.4665,0.0,0.2442,-0.0791,-0.3744,0.2787,0.2028,0.0,-0.1329
7884,Marcin Ryszard Wasilewski,0,Leicester City,Premier League,-0.4794,-0.4748,-0.6674,-0.7168,-0.6005,-1.0494,-0.8386,-0.8302,-0.9506,-0.8806,-1.375,1.0669,-0.3065,-0.1644,-0.4462,0.1539,0.0,0.8402,-0.3065,0.4725,-1.3986,-0.6022,0.0,-0.4847
4428,Mathieu Debuchy,0,Arsenal,Premier League,-0.4794,-0.4748,-0.4509,-0.5026,-0.4732,0.9422,0.6891,0.6264,0.282,-0.0829,0.174,1.9241,0.6237,2.4351,0.0067,0.0497,0.0,1.3311,0.6237,-0.1204,-0.2356,-0.2188,0.0,-0.0009
3316,James Tomkins,Right Back,West Ham United,Premier League,-0.4794,-0.4748,-0.6042,-0.6195,-0.5368,0.3242,0.334,0.3421,-0.6901,-0.636,-0.3718,0.9252,-0.1618,-0.0867,-0.3452,-0.2304,0.0,0.4445,-0.1618,0.3772,0.2637,-0.468,0.0,-0.2868
22594,Matt Jarvis,Right Wing,West Ham United,Premier League,-0.0838,0.4236,-0.1984,0.0816,-0.155,-0.6176,-0.743,-0.8463,-0.1691,-0.0936,-0.3166,-0.5805,-0.5959,-0.3311,-0.2013,0.2711,0.0,-0.1766,-0.5959,-0.9461,0.3953,-0.3003,0.0,-0.5214
3380,Christian Benteke Liolo,Center Forward,Liverpool,Premier League,2.1412,0.8729,2.4623,1.4643,3.4725,-0.6652,-0.7212,-0.9145,-0.1628,-0.1893,-0.8549,-0.8414,-0.2031,-0.9532,-0.6781,3.5536,0.0,2.1676,-0.2031,-0.6497,0.1681,1.3576,0.0,-0.58
3483,Mamadou Sakho,0,Liverpool,Premier League,-0.2322,-0.4748,-0.6764,-0.6195,-0.4096,1.3872,1.5826,1.716,-0.8616,-0.7317,0.9659,-0.1482,-0.5339,0.5577,-1.1084,0.5642,0.0,0.3343,-0.5339,1.203,1.5912,-0.4728,0.0,-0.5653
3635,Jordon Ibe,Right Wing Back,Liverpool,Premier League,-0.0838,0.8167,1.1365,0.3348,-0.0277,0.2275,0.2279,0.0964,2.7915,2.7036,1.1779,-0.6327,-0.4512,-0.731,0.021,-0.1587,0.0,-0.5422,-0.4512,0.3031,0.3086,0.0687,0.0,-0.1842
3654,Daniel William John Ings,Right Attacking Midfield,Liverpool,Premier League,2.1412,-0.4748,1.4521,1.3475,1.6269,-1.1858,-1.0256,-1.0703,0.2248,-0.0404,-0.5346,-1.1769,-0.9267,-0.5644,-0.5663,0.5446,0.0,-0.3669,-0.9267,-0.0039,-0.116,-1.0382,0.0,-0.9172
7780,Lucas Pezzini Leiva,Center Defensive Midfield,Liverpool,Premier League,-0.4794,-0.1941,-0.5231,-0.4442,-0.4732,1.9071,1.9278,2.1937,-0.3661,-0.0936,1.2718,1.9986,0.6857,0.491,1.0684,0.4665,0.0,1.7018,0.6857,0.8748,0.9932,-0.2092,0.0,-0.0669
9985,Ádám Bogdán,0,Liverpool,Premier League,-0.4794,-0.4748,-0.938,-0.7168,-0.6641,-0.9831,-1.1788,-0.9241,-0.9506,-0.8806,-1.6173,-1.3707,-0.9267,-1.1531,-1.8254,-1.0054,0.0,-1.6943,-0.9267,-1.973,-1.3986,-1.0382,0.0,-0.9172
18872,Martin Škrtel,Right Center Back,Liverpool,Premier League,-0.2322,-0.4748,-0.505,-0.4442,-0.5368,1.0091,1.2233,1.5273,-0.8871,-0.7743,0.5495,-0.2675,-0.7199,0.1133,-1.0549,-0.0741,0.0,-0.2367,-0.7199,1.203,1.5912,-0.7267,0.0,-0.6753
3467,Erik Pieters,Left Back,Stoke City,Premier League,-0.4794,-0.3064,-0.8027,-0.6584,-0.6641,1.1634,0.9724,0.9845,-0.4868,-0.5084,0.4201,1.2085,0.9338,1.2353,0.2469,0.0171,0.0,0.8252,0.9338,0.1443,0.0365,0.2124,0.0,0.3949
8251,Marco van Ginkel,Right Defensive Midfield,Stoke City,Premier League,-0.4794,-0.4748,0.1353,-0.0158,-0.2823,0.4567,0.4978,0.4361,-0.2644,-0.2425,0.1982,1.1265,-0.4305,0.5688,1.2717,0.2385,0.0,0.9404,-0.4305,0.536,0.2637,-0.698,0.0,-0.5873
42901,Osazemwinde Peter Odemwingie,Left Wing,Stoke City,Premier League,-0.4794,-0.4748,0.6404,-0.7168,-0.2186,0.5229,0.7537,0.6914,0.1612,0.0447,0.947,0.5823,-0.9267,1.7574,1.9197,1.2741,0.0,1.3712,-0.9267,1.1712,0.0963,-1.0382,0.0,-0.9172
4035,Ryan Shawcross,Right Center Back,Stoke City,Premier League,-0.4794,-0.4748,-0.5682,-0.6195,-0.3459,-0.5831,-0.4772,-0.2818,-0.7219,-0.6573,-0.8291,0.3289,0.0449,0.3466,-0.7114,0.4079,0.0,0.5347,0.0449,0.2502,0.3086,-0.0559,0.0,-0.1475
9914,Danny Ward,0,Liverpool,Premier League,-0.4794,-0.4748,-0.938,-0.7168,-0.6641,-0.5162,-0.6895,-0.3821,-0.9506,-0.8806,-1.2872,-1.3707,-0.9267,-1.1531,-1.8254,-1.0054,0.0,-1.6943,-0.9267,-1.0414,-1.3986,-1.0382,0.0,-0.9172
10931,Joe Allen,Left Midfield,Liverpool,Premier League,0.2623,-0.0256,0.1714,-0.1131,0.4814,0.354,0.5639,0.4931,-0.0675,-0.0617,0.3307,0.5823,0.1896,1.1575,0.8449,0.6554,0.0,0.8953,0.1896,1.0654,0.2637,-0.0511,0.0,-0.1548
11992,Kevin Linford Stewart,Left Defensive Midfield,Liverpool,Premier League,-0.4794,-0.4748,-0.2164,-0.7168,-0.4096,2.3178,2.4557,2.4346,0.0659,0.3106,2.3385,1.1265,1.0578,3.1016,1.0768,-0.4844,0.0,0.3844,1.0578,1.1924,0.6942,0.3322,0.0,0.7761
13200,Oluwaseyi Babajide Ojo,Right Midfield,Liverpool,Premier League,-0.4794,3.3436,0.0812,-0.2689,-0.155,-0.2321,-0.189,-0.354,1.6416,2.0123,0.9129,0.15,0.0036,-0.1422,1.3573,-0.2695,0.0,-0.1015,0.0036,0.1972,0.5956,0.0255,0.0,0.131
13448,Bradley Shaun Smith,0,Liverpool,Premier League,-0.4794,-0.4748,-0.6674,-0.7168,-0.6005,0.7806,0.6982,0.5597,0.5806,-0.2425,0.2058,0.873,0.9338,1.5241,0.8211,0.1669,0.0,0.715,0.9338,0.2925,-0.6511,0.3993,0.0,0.4609
3310,Tom Carroll,Right Wing,Tottenham Hotspur,Premier League,0.4106,-0.4748,-0.1443,0.3153,-0.4096,1.6151,1.5495,1.3257,-0.1628,-0.1255,1.43,1.1265,-0.2031,0.0244,1.5535,0.6033,0.0,1.2259,-0.2031,0.6207,0.3086,-0.5351,0.0,-0.47
8520,Nabil Bentaleb,Left Defensive Midfield,Tottenham Hotspur,Premier League,-0.4794,-0.4748,-0.1984,0.4906,-0.3459,1.417,1.5671,1.6092,-0.0357,0.2149,1.4921,-0.2973,-0.0791,-0.4644,-0.1419,-0.3346,0.0,-0.4621,-0.0791,1.0971,0.7361,0.3322,0.0,0.307
40127,Ryan Mason,Left Defensive Midfield,Tottenham Hotspur,Premier League,0.0645,-0.4748,0.9651,1.4448,1.2451,1.3826,1.4666,1.4606,0.1041,0.183,1.4717,0.8581,-0.0171,-0.6643,0.3896,-0.2108,0.0,0.4145,-0.0171,0.9277,0.3953,-0.329,0.0,-0.1475
3520,Jeffrey Schlupp,Left Back,Leicester City,Premier League,-0.1333,0.6482,0.5322,0.0427,0.2268,-0.2063,-0.3275,-0.4135,1.0761,1.2678,0.1831,0.9103,0.0242,-0.2089,-0.3178,0.1409,0.0,0.715,0.0242,-0.4697,0.4939,-0.3242,0.0,-0.2208
20230,Gökhan İnler,Left Center Midfield,Leicester City,Premier League,-0.4794,-0.4748,-0.1082,-0.7168,-0.5368,1.1243,1.0145,0.3606,-0.0738,0.0979,0.9167,1.037,3.8485,-0.1311,0.8639,2.0035,0.0,2.2377,3.8485,0.3455,0.5956,2.383,0.0,1.2379
28782,Ritchie De Laet,Right Back,Leicester City,Premier League,0.2128,-0.4748,-0.6944,-0.4442,-0.5368,0.4077,-0.0111,-0.1661,0.0088,-0.4445,-0.6489,1.693,-0.3685,-0.0867,-0.0325,0.6033,0.0,1.6016,-0.3685,-0.999,-0.5824,-0.7171,0.0,-0.6093
4416,Max-Alain Gradel,Left Midfield,AFC Bournemouth,Premier League,-0.0838,1.2098,0.6945,0.1595,0.2268,-0.3427,-0.4625,-0.5861,1.4383,0.8849,0.4875,0.1425,0.1689,-0.0644,0.5192,0.1213,0.0,0.1891,0.1689,-0.5968,-0.0831,0.2028,0.0,0.109
9626,Tommy Elphick,0,AFC Bournemouth,Premier League,-0.0344,-0.4748,-0.5411,-0.3663,-0.4096,0.1143,0.2764,0.3855,-0.9506,-0.8806,-0.34,-0.4464,-0.5546,0.4243,-1.1596,0.1539,0.0,-0.1816,-0.5546,0.8325,-1.3986,-0.353,0.0,-0.4847
13286,Lamine Koné,Right Center Back,Sunderland,Premier League,-0.1827,-0.3064,-0.3517,-0.2884,-0.155,-0.4354,-0.3823,-0.1918,-0.652,-0.5509,-0.7398,-0.3942,-0.2238,1.0576,-0.7328,0.1278,0.0,-0.1666,-0.2238,0.102,0.5956,0.2172,0.0,-0.0962
13846,Jan Kirchhoff,Center Defensive Midfield,Sunderland,Premier League,-0.4794,-0.4748,-0.2615,-0.561,-0.155,0.5315,0.2307,0.2779,-0.1056,0.3638,0.2982,1.6706,1.1405,2.1796,0.7284,2.4073,0.0,2.974,1.1405,-0.5226,1.2175,0.1357,0.0,-0.1329
4700,Matthew Pennington,Right Back,Everton,Premier League,-0.4794,-0.4748,-0.3968,-0.1326,-0.4096,0.8243,0.9555,0.9981,-0.76,-0.5615,0.6873,-0.4762,0.9338,0.5243,-1.0383,-0.4192,0.0,-0.6374,0.9338,0.9277,1.5912,2.5555,0.0,2.2275
3388,Jack Wilshere,Center Attacking Midfield,Arsenal,Premier League,-0.4794,-0.4748,-0.3607,-0.7168,0.6087,0.66,0.9527,0.7283,3.5221,2.5228,2.1129,0.0605,0.3963,-1.1531,0.6868,-0.1718,0.0,-0.0914,0.3963,1.383,-0.0382,0.5574,0.0,0.5489
3291,Joe Hart,Goalkeeper,Manchester City,Premier League,-0.4794,-0.3064,-0.938,-0.7168,-0.6641,-0.9805,-1.0931,-0.8302,-0.9315,-0.8487,-1.5317,-1.3707,-0.9267,-1.1531,-1.8111,-1.0054,0.0,-1.6943,-0.9267,-1.4649,1.5912,-1.0382,0.0,-0.9172
3598,Wilfried Guemiand Bony,Center Attacking Midfield,Manchester City,Premier League,0.9545,1.1536,3.1027,2.0096,2.7725,-0.6685,-0.5293,-0.8029,0.2184,0.2893,-0.2454,-0.8265,-0.4719,-0.9865,-0.9693,1.9644,0.0,0.9554,-0.4719,0.3561,0.3953,0.3993,0.0,-0.6093
7110,Bacary Sagna,0,Manchester City,Premier League,-0.4794,0.3675,-0.8027,-0.5805,-0.6005,2.2251,2.0845,1.8099,-0.5567,-0.5296,1.1968,0.0531,-0.1618,-0.1755,-0.5794,0.4339,0.0,0.3694,-0.1618,0.5995,0.183,-0.1182,0.0,-0.2648
10007,Jon Flanagan,Right Back,Liverpool,Premier League,-0.4794,0.7044,-0.938,-0.7168,-0.6641,1.6899,1.6543,1.4751,-0.4042,-0.4233,0.9425,0.5451,-0.0378,0.7465,0.3123,0.9484,0.0,1.0957,-0.0378,0.7054,0.0963,-0.238,0.0,-0.3528
3534,Clinton Mua N''Jie,Left Wing,Tottenham Hotspur,Premier League,-0.4794,2.1644,2.0564,1.1332,0.8633,-0.3414,-0.596,-0.8286,2.6708,2.6504,0.6131,1.8123,1.0372,-0.631,1.0542,0.232,0.0,1.3962,1.0372,-1.179,0.3444,0.0255,0.0,0.2117
3611,Kevin Wimmer,0,Tottenham Hotspur,Premier League,-0.4794,-0.4748,-0.8388,-0.7168,-0.6005,1.3819,1.6993,1.9761,-0.9506,-0.8806,0.9167,-0.7073,-0.9267,1.0687,-1.1536,-0.0676,0.0,-0.5272,-0.9267,1.51,-1.3986,-1.0382,0.0,-0.9172
3286,Nathan Redmond,Right Wing,Norwich City,Premier League,0.6579,0.5921,0.902,0.8606,-0.0277,0.156,-0.0533,-0.297,1.3938,1.6188,0.7479,-0.2227,-0.1411,-0.431,0.1411,0.5512,0.0,0.2692,-0.1411,-0.4909,0.4999,0.1597,0.0,-0.1988
4804,Bradley Johnson,Center Attacking Midfield,Norwich City,Premier League,-0.4794,2.8382,4.3924,1.5812,2.3906,0.4103,0.0887,-0.1011,0.93,1.0019,0.8357,1.7154,0.293,-0.4977,0.2838,0.1474,0.0,1.266,0.293,-0.6814,0.3953,-0.353,0.0,-0.1842
4807,Cameron Jerome,Center Forward,Norwich City,Premier League,0.2623,0.0867,1.2988,0.4711,1.6906,-1.1527,-1.2175,-1.3826,0.301,-0.0723,-0.9896,-0.8414,-0.6166,-0.931,-0.4724,2.3552,0.0,1.2409,-0.6166,-1.5072,-0.2475,-0.0128,0.0,-0.7266
4808,Andre Wisdom,0,Norwich City,Premier League,-0.4794,-0.4748,-0.7395,-0.5026,-0.6005,0.6322,0.4008,0.2345,-0.4614,-0.2956,-0.1462,0.3438,-0.0171,0.0578,-1.0454,-0.2955,0.0,0.0037,-0.0171,-0.2368,0.7361,-0.1278,0.0,0.0284
9014,Declan Rudd,0,Norwich City,Premier League,-0.4794,-0.4748,-0.938,-0.7168,-0.6641,-0.595,-1.0347,-0.7419,-0.9506,-0.8806,-1.2872,-1.3707,-0.9267,-1.1531,-1.7826,-1.0054,0.0,-1.6943,-0.9267,-2.4706,-1.3986,-1.0382,0.0,-0.9172
9452,Gary O''Neil,Right Wing,Norwich City,Premier League,-0.4794,-0.4748,-0.4419,-0.7168,-0.4732,0.617,0.4557,0.4594,0.0914,0.2893,0.2883,0.7463,0.6237,0.5577,0.455,0.0627,0.0,0.5497,0.6237,-0.0251,0.5956,0.222,0.0,0.307
9463,Alexander Banor Tettey,Left Defensive Midfield,Norwich City,Premier League,-0.0344,-0.4748,-0.1082,-0.4442,-0.4096,0.7514,0.881,0.8159,-0.2454,0.0553,0.3845,0.3885,0.3136,-0.3311,0.1244,-0.2239,0.0,0.0889,0.3136,0.9066,0.9693,0.1837,0.0,0.3216
9578,Jonathan Howson,Left Wing,Norwich City,Premier League,-0.0344,0.199,0.0271,-0.191,-0.2186,0.0957,0.0416,-0.122,0.0786,0.1936,0.09,0.4929,0.6444,0.1355,0.5346,0.5837,0.0,0.7801,0.6444,0.0279,0.464,0.4232,0.0,0.2117
9930,Ryan Bennett,0,Norwich City,Premier League,-0.4794,-0.4748,-0.5411,-0.4247,-0.4096,-0.6401,-0.5489,-0.3693,-0.9188,-0.8274,-1.1827,-0.5284,-0.9267,0.0466,-1.1263,0.3362,0.0,-0.1015,-0.9267,0.1231,1.5912,-1.0382,0.0,-0.9172
10966,Wes Hoolahan,Center Attacking Midfield,Norwich City,Premier League,0.4106,1.5467,0.1173,-0.0158,0.3541,0.9144,0.8543,0.2883,0.6822,0.7041,1.5444,-0.2973,-0.1825,-0.3977,0.6856,-0.0089,0.0,-0.2066,-0.1825,0.409,0.3325,0.1597,0.0,-0.0302
10967,Robert Brady,Left Back,Norwich City,Premier League,-0.0344,0.199,0.5322,0.5685,-0.0914,0.6084,0.1063,0.0338,0.5615,0.6616,0.2808,0.7687,0.8925,0.3577,0.0769,-0.1001,0.0,0.4395,0.8925,-1.0943,0.4192,0.4232,0.0,0.5928
11124,Steven Whittaker,Right Back,Norwich City,Premier League,0.114,-0.4748,-0.036,0.0232,-0.3459,0.7799,0.5351,0.5613,-0.0738,-0.0829,0.171,0.4034,0.355,-1.0198,-0.4129,-0.1913,0.0,0.1239,0.355,-0.1945,0.2308,0.222,0.0,0.3436
16334,Graham Dorrans,Right Defensive Midfield,Norwich City,Premier League,-0.4794,-0.0817,0.0722,-0.3079,-0.3459,0.9177,1.0701,1.0953,-0.1501,0.0872,1.0621,-0.2227,-0.6373,0.0133,0.1447,-0.276,0.0,-0.3619,-0.6373,1.0124,0.76,-0.6022,0.0,-0.5287
21212,Russell Martin,Right Center Back,Norwich City,Premier League,0.0151,-0.4748,-0.3697,-0.3858,-0.2823,0.3329,0.1787,0.3004,-0.7409,-0.8487,-0.3241,-0.3793,-0.6579,0.1466,-0.9979,0.0367,0.0,-0.2267,-0.6579,-0.1733,-1.0996,-0.559,0.0,-0.5873
23635,John Ruddy,Goalkeeper,Norwich City,Premier League,-0.4794,-0.4748,-0.938,-0.7168,-0.6641,-0.3857,-0.7113,-0.3741,-0.9252,-0.8381,-1.272,-1.3707,-0.9267,-1.1531,-1.7992,-1.0054,0.0,-1.6943,-0.9267,-1.5601,1.5912,-1.0382,0.0,-0.9172
31296,Sébastien Aymar Bassong Nguena,Left Center Back,Norwich City,Premier League,-0.3311,-0.3064,-0.3517,-0.6,-0.2823,-0.5758,-0.454,-0.3227,-0.6838,-0.4658,-0.9306,-0.6998,-0.2031,-0.2977,-0.8659,0.193,0.0,-0.3219,-0.2031,0.3243,1.361,0.8449,0.0,0.0284
3092,Dwight Gayle,Right Center Forward,Crystal Palace,Premier League,1.1523,-0.4748,1.2447,1.4254,1.4997,-1.4845,-1.3328,-1.369,-0.4614,-0.5296,-1.0419,-0.4687,-0.4719,-0.7865,0.2398,3.2214,0.0,2.1626,-0.4719,-0.5438,-0.116,-0.1661,0.0,-0.7046
3326,Chung-Yong Lee,Right Defensive Midfield,Crystal Palace,Premier League,0.6579,-0.4748,0.1083,0.1985,-0.4096,0.3666,0.4177,0.0804,1.8576,2.0867,0.8531,1.0594,0.9958,0.6576,0.9947,0.5121,0.0,1.1007,0.9958,0.536,0.4909,0.3322,0.0,0.307
3619,Alex McCarthy,0,Crystal Palace,Premier League,-0.4794,-0.4748,-0.938,-0.7168,-0.6641,-0.5242,-1.0635,-0.7523,-0.9506,-0.8806,-1.3682,-1.3707,-0.9267,-1.1531,-1.8087,-1.0054,0.0,-1.6943,-0.9267,-2.7988,-1.3986,-1.0382,0.0,-0.9172
3731,Adrian Mariappa,Right Center Back,Crystal Palace,Premier League,-0.4794,-0.4748,-0.938,-0.7168,-0.6641,0.4514,0.4767,0.4136,-0.2771,-0.1361,-0.0312,-0.3196,0.5204,0.4132,-0.5687,0.8312,0.0,0.4245,0.5204,0.4831,0.5956,1.3576,0.0,0.307
3456,Kurt Happy Zouma,0,Chelsea,Premier League,-0.2322,-0.4748,-0.2615,-0.5416,-0.2186,-0.3182,-0.0899,0.0691,-0.7092,-0.6785,-0.6997,-0.3942,-0.5339,0.1022,-0.9717,0.1539,0.0,-0.1415,-0.5339,0.9489,0.0963,-0.353,0.0,-0.47
